1.0466987,0.35847895,0.36001264,0.089529059,0.73891873,0.38815378,0.65047469,0.39369636,0.40159792,0.95405211,0.29817163,0.70629728,0.34136695,0.12936449,1.0767266,0.93778682,0.42593206,1.2517844,0.44869466,0.49136317,1.1084641,0.26043216,0.59956216,0.64602683,1.2856429,0.41934622,0.39777274,0.60189846,0.75388887,0.26395668,1.0045291,0.70905824
1.0628638,0.36723001,0.40460959,0.093977175,0.74625317,0.41276116,0.66233265,0.40828771,0.43115228,0.9541755,0.32076165,0.72900742,0.34557182,0.13770334,1.112143,0.98415539,0.45375206,1.2702446,0.48456407,0.51699536,1.1355411,0.26629977,0.62811422,0.66216592,1.276896,0.42947786,0.41148307,0.57746667,0.81698676,0.27692265,1.1005897,0.71538528
1.0814709,0.37667775,0.45480887,0.099070783,0.75395413,0.4386777,0.67364777,0.42166229,0.46355587,0.95759435,0.34587816,0.75293816,0.3503659,0.14691918,1.1473485,1.0352236,0.48183917,1.2907696,0.518955,0.54299969,1.1591143,0.2718136,0.65589052,0.6792237,1.2676292,0.44238289,0.42346393,0.55382177,0.87808957,0.29063882,1.2021991,0.72033435
1.1026393,0.38700072,0.50958344,0.10486185,0.76252957,0.4659344,0.685244,0.43362753,0.49853006,0.96422421,0.37335751,0.77907142,0.35587024,0.15707621,1.1815355,1.0916965,0.50971492,1.3127311,0.55149084,0.5692807,1.1797914,0.27687182,0.68240069,0.69740925,1.257641,0.45908945,0.43394196,0.53318483,0.93648218,0.30486591,1.3078593,0.7240686
1.1257886,0.39865147,0.56902975,0.11130156,0.77206957,0.49466736,0.69791353,0.44425617,0.53636568,0.9737145,0.40355948,0.80786309,0.36242084,0.16818342,1.2143714,1.1536778,0.53761605,1.335056,0.58198044,0.59571241,1.1979789,0.28139778,0.7069844,0.71692451,1.2465207,0.48025305,0.44313503,0.51742343,0.99172097,0.31911639,1.4162023,0.72676818
1.150619,0.41188566,0.63243117,0.11844026,0.78287309,0.52457826,0.71236259,0.45320525,0.5766869,0.98560393,0.43598358,0.83934622,0.37045565,0.18019203,1.2467106,1.2206377,0.56648642,1.3566898,0.61020813,0.62224762,1.2142713,0.28551665,0.72900139,0.73764733,1.2346505,0.50653901,0.45153148,0.5081174,1.0439909,0.33266506,1.5259155,0.72910591
1.1760533,0.42736042,0.69963992,0.12620835,0.79466789,0.55561959,0.72917236,0.46061022,0.61962529,0.99930232,0.47070735,0.87344702,0.38015665,0.19305214,1.2799882,1.2916086,0.59727804,1.3768481,0.63601494,0.64904277,1.2289185,0.28944711,0.74799382,0.75929274,1.2230241,0.53851174,0.45949305,0.50649103,1.0937692,0.34476543,1.6350989,0.73188153
1.2009398,0.44518526,0.76994678,0.13451985,0.80741742,0.58766622,0.74816482,0.46620579,0.66493815,1.0146354,0.50700314,0.91006492,0.39150393,0.20666448,1.3155935,1.3656118,0.63038307,1.3949187,0.65941995,0.67621109,1.24169,0.2934401,0.76377792,0.78152017,1.2128285,0.57642336,0.46730491,0.51337988,1.1413569,0.35474447,1.7413314,0.73613107
1.2241862,0.46633489,0.84256221,0.14332362,0.82073485,0.62030235,0.76921328,0.47008608,0.71207444,1.0311641,0.5447513,0.94893631,0.40449432,0.22090878,1.354309,1.4416687,0.66560931,1.4102972,0.68086286,0.70371616,1.252461,0.29800989,0.77654844,0.80387676,1.2048311,0.6203136,0.47517112,0.52922431,1.1866793,0.36206844,1.8414801,0.74373121
1.2443981,0.49090578,0.91635971,0.15238585,0.83458227,0.65320465,0.79173073,0.47269816,0.76056664,1.0487703,0.5832427,0.98979111,0.41900914,0.23564696,1.396261,1.5185613,0.70223876,1.4223377,0.70101545,0.73145794,1.2616031,0.30377458,0.78639154,0.82580489,1.1994688,0.66926568,0.48315722,0.55407551,1.2295765,0.3668023,1.931266,0.75599725
1.261074,0.52044166,0.99015201,0.16153468,0.84891467,0.68602377,0.81497524,0.47466016,0.80923125,1.0669107,0.62197619,1.0326031,0.4348721,0.25066496,1.440794,1.5950641,0.73907591,1.4306308,0.72068461,0.759573,1.2696276,0.31130362,0.79345338,0.84651724,1.1972524,0.72230554,0.49123174,0.5875698,1.2696424,0.36960193,2.0052875,0.77390222
1.273952,0.55472945,1.0625493,0.17059156,0.86419979,0.71865477,0.83792909,0.476765,0.85679775,1.0850502,0.66036897,1.0773368,0.4519715,0.26563522,1.4863586,1.6698945,0.77431951,1.4355733,0.74064578,0.78838957,1.2770486,0.32112985,0.79820801,0.86448024,1.1986201,0.77853543,0.49939345,0.62896146,1.3058629,0.37110994,2.0578121,0.79812738
1.2835259,0.59572973,1.1325016,0.17946367,0.88075829,0.75126502,0.85922954,0.47970285,0.90144491,1.1024215,0.69781117,1.1235058,0.47001834,0.28022176,1.5306551,1.7412726,0.80588045,1.4387155,0.76147716,0.8181686,1.2845544,0.33401822,0.80160668,0.87840409,1.2032648,0.83693706,0.50760814,0.677047,1.3367381,0.3718731,2.084481,0.82918831
1.2902728,0.64265828,1.1982215,0.18805129,0.89915443,0.78423692,0.87782858,0.48385451,0.9418872,1.1177778,0.73409264,1.1700937,0.48856208,0.29423288,1.5710789,1.8073548,0.83236749,1.4411678,0.78353981,0.8489724,1.2927639,0.35020083,0.80433087,0.88710654,1.2105415,0.89614671,0.51571401,0.72990358,1.361303,0.372409,2.0827389,0.86645297
1.2944392,0.69733054,1.2588492,0.19620304,0.91923792,0.81789714,0.89265288,0.48944277,0.97582642,1.1303377,0.76882876,1.215749,0.50685981,0.30772532,1.6051069,1.8671915,0.85345567,1.4439074,0.80675957,0.88055024,1.3022718,0.37002345,0.80704142,0.88940191,1.2195714,0.95450055,0.52339652,0.78504532,1.3787685,0.37315127,2.0546811,0.9093165
1.2961894,0.75862043,1.3117947,0.2037224,0.94152884,0.85263119,0.90437303,0.49669822,1.0026187,1.1394638,0.80210564,1.2593796,0.52398836,0.32102275,1.6305651,1.9209775,0.86926565,1.4481297,0.83058913,0.91248798,1.3138389,0.3938259,0.81033944,0.88546189,1.2293691,1.0105156,0.53036843,0.84042635,1.3888601,0.3743128,2.0046511,0.956856
1.2946799,0.82800098,1.3574748,0.21019917,0.96598173,0.88843643,0.91367765,0.50563607,1.0215512,1.1458278,0.83370754,1.3006489,0.5393725,0.33477439,1.6470939,1.9692241,0.88029506,1.4540621,0.85434918,0.94469599,1.3274052,0.42212724,0.81447579,0.87608155,1.23937,1.0623377,0.53637264,0.89484689,1.392738,0.37602949,1.9374813,1.0074975
1.2895867,0.90417585,1.3942857,0.21555237,0.99324451,0.92516631,0.92202283,0.51684455,1.0323063,1.1500902,0.86370645,1.339637,0.55318402,0.34971256,1.6542088,2.0121637,0.88717867,1.4611187,0.87805143,0.97742013,1.3422871,0.45466317,0.81931154,0.86206639,1.2497697,1.1079463,0.54104318,0.94739094,1.3934854,0.37842028,1.8577803,1.0594513
1.2790296,0.98780332,1.424449,0.21981241,1.0231677,0.96271946,0.93097602,0.53017097,1.0363258,1.152922,0.89190477,1.3761926,0.56613549,0.36651418,1.6510787,2.0488588,0.89035948,1.4680461,0.90216416,1.0112809,1.35737,0.49129268,0.82436135,0.84449993,1.2612163,1.1461603,0.54422126,0.99770844,1.3950437,0.38143199,1.7696652,1.1114356
1.2630227,1.0772456,1.4475732,0.22314267,1.0564956,1.0006475,0.94184073,0.54574372,1.0337167,1.154658,0.91845466,1.4099994,0.57926446,0.38597817,1.6368917,2.0775139,0.88994914,1.4729537,0.92704056,1.0468894,1.3717811,0.53176797,0.82862527,0.82455797,1.2750142,1.1766614,0.54588549,1.0461842,1.4007994,0.3847595,1.6764042,1.1624091
1.2398005,1.1720519,1.4653428,0.22597376,1.0928558,1.0385146,0.95554855,0.56325985,1.0260103,1.1552429,0.94348977,1.4409779,0.59347151,0.40838346,1.6112297,2.0955787,0.88571936,1.4744781,0.95274856,1.0845111,1.3856869,0.57560998,0.83077034,0.80292085,1.2922534,1.2010291,0.54604256,1.0936976,1.4128134,0.38811554,1.5801852,1.2113104
1.2100188,1.2702971,1.4778687,0.22858481,1.1326156,1.0755033,0.97251033,0.58221438,1.0140857,1.1546539,0.96731819,1.4694261,0.60921424,0.43378593,1.5742419,2.1009296,0.87796617,1.4711519,0.97911999,1.1239807,1.3996265,0.62171799,0.829887,0.77998686,1.3138473,1.2209943,0.54500898,1.1410857,1.4319181,0.39145261,1.4831921,1.2574524
1.1730969,1.3702229,1.4866379,0.23132385,1.1749665,1.1109284,0.99374453,0.60210922,0.99859499,1.1527399,0.99007228,1.4954758,0.6266094,0.46202891,1.5274812,2.0927928,0.86805673,1.4613555,1.0058829,1.1645193,1.4142767,0.66903277,0.82554003,0.75634906,1.340499,1.2386332,0.54327188,1.1889177,1.4580752,0.39507409,1.3881257,1.3004743
1.1302348,1.4693841,1.4927969,0.2344649,1.2197081,1.1438865,1.0193092,0.62224615,0.98107749,1.1496634,1.0120305,1.5187918,0.64548117,0.4928653,1.4727527,2.071482,0.85753106,1.4441212,1.0324493,1.2046359,1.429836,0.71630883,0.81770249,0.73249748,1.3722841,1.2559605,0.54130274,1.2373947,1.4904538,0.39929962,1.2971991,1.3401149
1.0820542,1.5646534,1.4983559,0.2383197,1.2659102,1.172858,1.0490285,0.64227352,0.96239598,1.1451703,1.0336718,1.538287,0.66579029,0.52565264,1.4130105,2.0385365,0.84732809,1.4193569,1.0578662,1.2422995,1.4456243,0.76219315,0.8065712,0.70878813,1.4082213,1.2743813,0.53955631,1.2863523,1.5281191,0.40446452,1.2122679,1.3763319
1.029581,1.6533199,1.50498,0.24300813,1.3131897,1.1973948,1.0831411,0.66214445,0.9435223,1.1394319,1.0555708,1.5529184,0.68764834,0.55961695,1.3520332,1.99631,0.83787413,1.3869819,1.0807007,1.2751991,1.4608245,0.80543119,0.79248597,0.68529192,1.4472343,1.2943394,0.53821701,1.3349158,1.5701879,0.41118639,1.1344927,1.4087941
0.97384885,1.7324008,1.5140087,0.24860744,1.3608466,1.2162475,1.1208982,0.68201073,0.92514171,1.1321049,1.0780368,1.5614309,0.71104185,0.59396247,1.2937869,1.9470614,0.82933157,1.3473392,1.0992345,1.3008373,1.4749791,0.84465896,0.77539988,0.66200213,1.4878603,1.3152857,0.53751619,1.3811389,1.6156116,0.42030853,1.0641665,1.4366312
0.91588625,1.8003622,1.5260911,0.25540811,1.4083343,1.2280526,1.1622208,0.70226137,0.90788849,1.1233543,1.1012249,1.5620689,0.73609625,0.62788503,1.2413731,1.8927055,0.82176028,1.3014707,1.111681,1.3164297,1.4881118,0.87828061,0.75548226,0.63911444,1.5280026,1.3360843,0.53801976,1.4226389,1.6624771,0.4329244,1.0007582,1.4576857
0.85693621,1.8563564,1.5416944,0.26346368,1.4550089,1.2331899,1.2068209,0.72314253,0.89176165,1.1127008,1.1251233,1.5535129,0.7629031,0.66065188,1.1965087,1.8351993,0.81513637,1.2508617,1.1155522,1.3195007,1.5006133,0.9046176,0.73340921,0.61705548,1.5657505,1.3549318,0.54009088,1.4577953,1.707665,0.44969809,0.94283,1.4700856
0.79796779,1.9001134,1.5605492,0.27306602,1.4997038,1.2306135,1.253835,0.74488197,0.87672999,1.0999435,1.149729,1.5356431,0.79090564,0.69171136,1.1601962,1.7757549,0.80965362,1.1971667,1.109022,1.3098935,1.5131794,0.92226999,0.71057103,0.59605645,1.5994555,1.36988,0.54400422,1.4861389,1.7477638,0.47121182,0.8885422,1.4723205
0.73960461,1.9318224,1.5825496,0.28452354,1.5413381,1.2197365,1.302972,0.76730201,0.86233764,1.084322,1.1746689,1.5090235,0.81897075,0.72045148,1.1327425,1.7158018,0.80596299,1.1425476,1.0909522,1.288517,1.5265131,0.92945085,0.68796595,0.5762582,1.6268799,1.3799371,0.55001601,1.5084692,1.7793393,0.49775631,0.83655328,1.4636525
0.68240073,1.9510719,1.6066361,0.29784535,1.5777382,1.201353,1.3537672,0.79029891,0.84797364,1.0652675,1.1994443,1.4748908,0.84538938,0.74605574,1.1138876,1.6572185,0.80487895,1.0894616,1.0618799,1.2572903,1.5406424,0.92399489,0.66632655,0.55789907,1.6471748,1.385843,0.55789018,1.5266033,1.7995055,0.52964464,0.78637743,1.443187
0.6263554,1.9586321,1.6318276,0.31339276,1.6078888,1.1749734,1.4056158,0.81366924,0.83270947,1.0420276,1.2238475,1.4346942,0.86764773,0.76722397,1.1033837,1.6017044,0.80742042,1.039717,1.0240316,1.2183559,1.5549879,0.90615316,0.64621056,0.54087891,1.660572,1.388904,0.56717552,1.5430374,1.806195,0.56684464,0.73778119,1.4125383
0.5719596,1.9537949,1.6568799,0.33122052,1.6291208,1.141678,1.4579156,0.83725094,0.81588582,1.0142471,1.2480866,1.3901638,0.88296127,0.78308695,1.1000002,1.5504146,0.81487404,0.9947049,0.98027924,1.1746291,1.568494,0.87800898,0.6276939,0.52517488,1.6678648,1.3906756,0.57735784,1.5595534,1.7982423,0.60899812,0.6905384,1.3732764
0.51942712,1.9376912,1.6808622,0.35124733,1.6408961,1.103057,1.5097687,0.86106536,0.79708832,0.98221313,1.2726494,1.3431211,0.88924909,0.79308791,1.1027723,1.5040305,0.82837568,0.9562656,0.93359743,1.1287393,1.5796544,0.84190009,0.61069877,0.51097869,1.6703587,1.3924151,0.58766511,1.5764631,1.7747989,0.65591432,0.64452509,1.3275141
0.46947527,1.9093973,1.7035971,0.37368855,1.6403008,1.0596942,1.5602532,0.88526764,0.77649222,0.94618358,1.2980035,1.2952894,0.88556996,0.79766433,1.1108758,1.4625755,0.84849021,0.92514358,0.88667575,1.082702,1.587532,0.79993307,0.59516132,0.49840777,1.670902,1.3947963,0.59725596,1.5925169,1.7355117,0.70743326,0.60001552,1.2777248
0.42250124,1.8703938,1.7242229,0.39813706,1.6277996,1.0131947,1.6076892,0.91017879,0.75463917,0.90719635,1.3239747,1.2480008,0.87253499,0.79771822,1.1232943,1.4250443,0.87489633,0.90216107,0.84122203,1.0380871,1.5914239,0.7548037,0.58106901,0.48738303,1.6717768,1.397429,0.60532891,1.6044663,1.6815027,0.76349191,0.55764512,1.2270523
0.37897108,1.8197087,1.7422901,0.42450656,1.6015805,0.96476614,1.6510735,0.93592356,0.73182275,0.86598648,1.3502167,1.2019683,0.85213886,0.79452882,1.1385692,1.3893632,0.90645465,0.88782607,0.798409,0.99651154,1.5907162,0.70859698,0.56840673,0.47776144,1.6747417,1.399069,0.61090312,1.6070817,1.6133473,0.82316064,0.51801101,1.177976
0.33921609,1.7599146,1.7563255,0.45263389,1.5634501,0.91532751,1.6892321,0.96244744,0.70845391,0.82367766,1.3761487,1.1578102,0.82640229,0.7888891,1.1548332,1.3535899,0.94197424,0.88251437,0.75887837,0.95908516,1.5844097,0.66296733,0.55689089,0.46939144,1.6805842,1.3981311,0.61403241,1.5958225,1.5316472,0.8853779,0.48152395,1.1325881
0.30323563,1.6914588,1.7655493,0.48199354,1.5127633,0.86600071,1.7213302,0.98962151,0.68471756,0.78095998,1.4010529,1.1166064,0.79700717,0.7816298,1.1697016,1.3162925,0.98077707,0.88512747,0.72264602,0.92655526,1.5719827,0.61950312,0.54604508,0.46214818,1.6883418,1.3926152,0.61519811,1.5694226,1.437908,0.94860887,0.44845136,1.0924807
0.27139423,1.6176704,1.7682448,0.51242034,1.4523088,0.8175488,1.7476528,1.0172293,0.66090934,0.73853916,1.4244693,1.0798319,0.76540527,0.77348308,1.1803694,1.2772579,1.0220144,0.89494392,0.68924771,0.89908954,1.5525585,0.57930559,0.53529547,0.45606668,1.6968237,1.3803939,0.61526969,1.5294291,1.3352471,1.0108872,0.41893842,1.0579085
0.24325103,1.5397869,1.7636237,0.54374225,1.3826817,0.77106275,1.7672058,1.0449998,0.63729398,0.69703962,1.4455691,1.0487877,0.73273605,0.76522683,1.1836998,1.2379937,1.064315,0.91133151,0.65783454,0.87639458,1.5252968,0.54345206,0.52405605,0.45146089,1.7050754,1.3607649,0.61526257,1.4779063,1.2277447,1.0698335,0.39312684,1.0287003
0.21929438,1.4602249,1.7499905,0.57577721,1.3067434,0.72684721,1.7791318,1.0724718,0.61410979,0.65677321,1.4643691,1.0243101,0.69994939,0.7574124,1.1773797,1.200418,1.105185,0.93346323,0.62787196,0.85774932,1.4896751,0.51299156,0.51196897,0.44837956,1.712068,1.3355412,0.61573656,1.4166287,1.11912,1.1230096,0.37114041,1.004282
0.19875328,1.3802161,1.7260675,0.60855292,1.2257971,0.6854668,1.782802,1.0991697,0.59137147,0.61849571,1.480742,1.0063463,0.66820137,0.75030593,1.1605316,1.1661081,1.1407176,0.96009794,0.5992821,0.84194599,1.4465068,0.48941309,0.4986318,0.4468815,1.7165624,1.3069989,0.61718403,1.3467633,1.0124549,1.167649,0.3530777,0.98318996
0.18215111,1.3009222,1.6908483,0.64205547,1.1421977,0.64786221,1.7756609,1.1245222,0.56898652,0.58255803,1.4955499,0.99426772,0.6388908,0.7440893,1.1345111,1.1361204,1.1658921,0.9901757,0.57265857,0.8279357,1.3970592,0.47285696,0.4835663,0.44692899,1.7170238,1.2775555,0.62012747,1.2692961,0.9099525,1.2014269,0.33896412,0.96337404
0.1687237,1.2236627,1.6437902,0.67630072,1.0573955,0.61383024,1.7574279,1.1480059,0.54682996,0.54954661,1.509518,0.98658557,0.6135623,0.73899252,1.1015466,1.1108039,1.1768368,1.0225145,0.54901727,0.81470546,1.3430599,0.46370529,0.46639735,0.44798944,1.711599,1.2496148,0.62484735,1.1858334,0.81332031,1.2226034,0.32875504,0.94282992
0.15885319,1.1488444,1.5859534,0.71117275,0.97301883,0.5838572,1.7282398,1.1682449,0.52486361,0.51956407,1.5236199,0.98083725,0.59381576,0.73519433,1.0636225,1.0899844,1.1731391,1.0556617,0.52929871,0.80152725,1.2867623,0.46240566,0.44741941,0.44934035,1.6995171,1.2253752,0.63150955,1.0980152,0.72408486,1.2320913,0.32225567,0.91922553
0.1520578,1.0775726,1.5181607,0.74612983,0.89045399,0.55852491,1.6879313,1.1844237,0.5033113,0.4927253,1.5384858,0.97409518,0.58089675,0.73295659,1.0230291,1.073303,1.1568576,1.088292,0.51388779,0.78816626,1.2297216,0.46987691,0.42696695,0.45022828,1.6808556,1.2060337,0.64009208,1.0070623,0.64352307,1.2313978,0.31910703,0.89019807
0.14845359,1.0094766,1.4432258,0.78047638,0.81053922,0.53736537,1.6394029,1.1944605,0.48244016,0.46898613,1.5542412,0.96356456,0.57533989,0.73242043,0.98208023,1.0603045,1.1305562,1.119187,0.50293359,0.77483866,1.1729593,0.4856213,0.40552986,0.45000549,1.6557866,1.1924757,0.65015754,0.91469043,0.57236054,1.2224979,0.31894984,0.85444618
0.14774977,0.94490013,1.362564,0.81345046,0.73429854,0.52077671,1.5834955,1.1973506,0.46240959,0.44811569,1.5708534,0.9470896,0.5769462,0.73321966,0.94312299,1.0497341,1.0968174,1.1468637,0.49635435,0.76187175,1.1175839,0.5095581,0.38382547,0.44842813,1.6250435,1.1851904,0.66134454,0.82331199,0.51068472,1.2078777,0.32138154,0.81187002
0.1498045,0.88318177,1.2787892,0.84476875,0.6618315,0.50880479,1.5206579,1.1925155,0.44346361,0.43012842,1.5881447,0.92375434,0.58494209,0.73426531,0.90856795,1.039509,1.0573982,1.1698509,0.49391375,0.74947551,1.0644786,0.54151013,0.36261362,0.44531372,1.5915907,1.1837846,0.67308927,0.73557432,0.45835089,1.1904067,0.32590441,0.76327868
0.15448863,0.82461541,1.1934323,0.87390782,0.59387704,0.50079142,1.4521784,1.179558,0.42559209,0.41456778,1.6057329,0.8938196,0.59812978,0.73409685,0.88036654,1.0266869,1.0129962,1.1863734,0.49529746,0.73768266,1.0142419,0.58103764,0.34232594,0.44046967,1.5584269,1.186943,0.68445333,0.65406274,0.41448647,1.1727792,0.33195864,0.71082529
0.16146855,0.76879578,1.1080988,0.90045884,0.53040676,0.49689449,1.3788604,1.1603484,0.40905969,0.4015347,1.6229797,0.85774343,0.61510196,0.73077541,0.8598036,1.0077167,0.96431818,1.1942003,0.50005359,0.72624921,0.96744378,0.62649236,0.323201,0.43437814,1.5280616,1.1922051,0.69445538,0.58078782,0.37820278,1.1566483,0.33893628,0.65633948
